Transaction_ID,Date,Customer_ID,Gender,Age,Age_Group,Product_Category,Product_Name,Quantity,Price_Per_Unit,Total_Amount,Discount_Rate,Discount_Amount,Net_Amount,Cost_Of_Goods,Profit,Profit_Margin_Pct,Payment_Method
TXN-11032,2023-02-16,CUST-1035,Male,20,18-24 (Youth),Electronics,4K Ultra HD Smart TV,2,626.36,1252.72,0.0,0.0,1252.72,692.49,560.23,44.72,UPI / Digital Wallet
TXN-10865,2023-02-16,CUST-1212,Female,51,51+ (Seniors),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,58.33,58.33,0.2,11.67,46.66,33.19,13.47,28.87,Cash
TXN-11516,2023-02-16,CUST-1504,Male,28,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,1,77.06,77.06,0.2,15.41,61.65,53.23,8.42,13.66,Credit Card
TXN-10737,2023-02-16,CUST-1199,Female,21,18-24 (Youth),Clothing,Casual Breathable Sneakers,2,70.55,141.1,0.2,28.22,112.88,79.16,33.72,29.87,Credit Card
TXN-11349,2023-02-16,CUST-1023,Male,18,18-24 (Youth),Home & Kitchen,Ergonomic Memory Foam Pillow,2,34.43,68.86,0.1,6.89,61.97,43.64,18.33,29.58,Credit Card
TXN-11720,2023-02-16,CUST-1158,Female,21,18-24 (Youth),Beauty & Personal Care,Ionic Ceramic Hair Dryer,2,57.0,114.0,0.05,5.7,108.3,67.62,40.68,37.56,Credit Card
TXN-12138,2023-02-17,CUST-1203,Male,52,51+ (Seniors),Clothing,Formal Oxford Shirt,1,39.91,39.91,0.1,3.99,35.92,25.72,10.2,28.4,Debit Card
TXN-11454,2023-02-18,CUST-1448,Female,30,25-35 (Young Adults),Home & Kitchen,Espresso Coffee Machine,1,165.3,165.3,0.1,16.53,148.77,94.09,54.68,36.75,Debit Card
TXN-11398,2023-02-18,CUST-1463,Female,40,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,3,21.47,64.41,0.1,6.44,57.97,35.62,22.35,38.55,UPI / Digital Wallet
TXN-10255,2023-02-18,CUST-1419,Male,38,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,3,33.99,101.97,0.0,0.0,101.97,61.32,40.65,39.86,UPI / Digital Wallet
TXN-10657,2023-02-18,CUST-1486,Female,28,25-35 (Young Adults),Home & Kitchen,Espresso Coffee Machine,1,162.58,162.58,0.05,8.13,154.45,106.25,48.2,31.21,Credit Card
TXN-12333,2023-02-18,CUST-1330,Female,37,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,115.44,115.44,0.2,23.09,92.35,77.68,14.67,15.89,Debit Card
TXN-12489,2023-02-18,CUST-1450,Female,37,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,1,20.04,20.04,0.05,1.0,19.04,13.18,5.86,30.78,Debit Card
TXN-10023,2023-02-18,CUST-1153,Female,41,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,3,117.3,351.9,0.05,17.6,334.3,228.78,105.52,31.56,Credit Card
TXN-10937,2023-02-18,CUST-1114,Male,35,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,1,48.55,48.55,0.15,7.28,41.27,32.62,8.65,20.96,UPI / Digital Wallet
TXN-11159,2023-02-19,CUST-1206,Female,45,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,161.4,161.4,0.05,8.07,153.33,106.46,46.87,30.57,Credit Card
TXN-10167,2023-02-19,CUST-1522,Male,28,25-35 (Young Adults),Clothing,Casual Breathable Sneakers,1,73.22,73.22,0.2,14.64,58.58,51.2,7.38,12.6,UPI / Digital Wallet
TXN-12012,2023-02-21,CUST-1487,Female,22,18-24 (Youth),Home & Kitchen,Ergonomic Memory Foam Pillow,1,33.46,33.46,0.2,6.69,26.77,19.9,6.87,25.66,UPI / Digital Wallet
TXN-11203,2023-02-21,CUST-1508,Female,38,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,1,53.04,53.04,0.15,7.96,45.08,29.47,15.61,34.63,Credit Card
TXN-10586,2023-02-21,CUST-1288,Female,41,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,94.46,188.92,0.15,28.34,160.58,116.48,44.1,27.46,UPI / Digital Wallet
TXN-11868,2023-02-21,CUST-1098,Female,38,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,2,185.74,371.48,0.1,37.15,334.33,206.7,127.63,38.17,UPI / Digital Wallet
TXN-10155,2023-02-22,CUST-1585,Female,41,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,3,57.26,171.78,0.1,17.18,154.6,118.93,35.67,23.07,Credit Card
TXN-10900,2023-02-22,CUST-1475,Female,34,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,4,92.87,371.48,0.05,18.57,352.91,252.1,100.81,28.57,Credit Card
TXN-11998,2023-02-22,CUST-1495,Male,45,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,1,18.85,18.85,0.0,0.0,18.85,12.51,6.34,33.63,Cash
TXN-12220,2023-02-22,CUST-1261,Male,37,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,3,20.86,62.58,0.05,3.13,59.45,42.18,17.27,29.05,Debit Card
TXN-12114,2023-02-22,CUST-1204,Female,18,18-24 (Youth),Electronics,Noise-Cancelling Headphones,2,177.05,354.1,0.1,35.41,318.69,227.2,91.49,28.71,UPI / Digital Wallet
TXN-10327,2023-02-23,CUST-1527,Male,38,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,1,49.5,49.5,0.0,0.0,49.5,30.22,19.28,38.95,UPI / Digital Wallet
TXN-11806,2023-02-23,CUST-1111,Female,37,36-50 (Middle-Aged),Clothing,Winter Hooded Parka,1,139.29,139.29,0.05,6.96,132.33,80.87,51.46,38.89,Credit Card
TXN-11665,2023-02-23,CUST-1036,Female,40,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,1,41.61,41.61,0.05,2.08,39.53,23.49,16.04,40.58,UPI / Digital Wallet
TXN-12498,2023-02-23,CUST-1144,Male,41,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,1,42.33,42.33,0.0,0.0,42.33,27.77,14.56,34.4,UPI / Digital Wallet
TXN-11143,2023-02-24,CUST-1479,Female,53,51+ (Seniors),Electronics,4K Ultra HD Smart TV,3,640.04,1920.12,0.15,288.02,1632.1,1062.49,569.61,34.9,Debit Card
TXN-11562,2023-02-25,CUST-1592,Female,44,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,2,57.65,115.3,0.05,5.76,109.54,73.96,35.58,32.48,UPI / Digital Wallet
TXN-10478,2023-02-25,CUST-1472,Male,18,18-24 (Youth),Beauty & Personal Care,Organic Botanical Shampoo,1,24.59,24.59,0.1,2.46,22.13,14.2,7.93,35.83,Credit Card
TXN-11421,2023-02-25,CUST-1091,Female,51,51+ (Seniors),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,42.99,42.99,0.05,2.15,40.84,27.64,13.2,32.32,Credit Card
TXN-12293,2023-02-25,CUST-1373,Male,51,51+ (Seniors),Clothing,Winter Hooded Parka,1,137.59,137.59,0.15,20.64,116.95,81.74,35.21,30.11,Credit Card
TXN-10828,2023-02-25,CUST-1526,Female,18,18-24 (Youth),Home & Kitchen,Espresso Coffee Machine,1,165.49,165.49,0.1,16.55,148.94,108.04,40.9,27.46,UPI / Digital Wallet
TXN-11934,2023-02-25,CUST-1206,Female,45,36-50 (Middle-Aged),Books & Stationery,Executive Hardcover Notebook,1,15.41,15.41,0.0,0.0,15.41,9.19,6.22,40.36,Debit Card
TXN-11925,2023-02-26,CUST-1075,Male,49,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,5,18.13,90.65,0.15,13.6,77.05,49.96,27.09,35.16,Credit Card
TXN-11477,2023-02-26,CUST-1239,Male,49,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,46.99,46.99,0.05,2.35,44.64,26.8,17.84,39.96,Credit Card
TXN-12076,2023-02-27,CUST-1280,Male,39,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,2,22.97,45.94,0.0,0.0,45.94,25.34,20.6,44.84,Cash
TXN-12081,2023-02-27,CUST-1336,Female,26,25-35 (Young Adults),Books & Stationery,Fine Fountain Pen Set,2,38.41,76.82,0.1,7.68,69.14,42.48,26.66,38.56,UPI / Digital Wallet
TXN-11192,2023-02-27,CUST-1208,Male,45,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,123.38,123.38,0.1,12.34,111.04,84.84,26.2,23.6,UPI / Digital Wallet
TXN-12323,2023-02-28,CUST-1406,Male,23,18-24 (Youth),Home & Kitchen,Ergonomic Memory Foam Pillow,2,36.23,72.46,0.0,0.0,72.46,50.22,22.24,30.69,Debit Card
TXN-10726,2023-02-28,CUST-1435,Female,39,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,158.31,158.31,0.0,0.0,158.31,99.76,58.55,36.98,UPI / Digital Wallet
TXN-11088,2023-02-28,CUST-1341,Male,41,36-50 (Middle-Aged),Books & Stationery,Fine Fountain Pen Set,1,37.83,37.83,0.1,3.78,34.05,22.19,11.86,34.83,UPI / Digital Wallet
TXN-12056,2023-02-28,CUST-1087,Female,42,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,1,53.3,53.3,0.0,0.0,53.3,29.49,23.81,44.67,Credit Card
TXN-10195,2023-02-28,CUST-1032,Female,37,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,48.89,48.89,0.0,0.0,48.89,29.63,19.26,39.39,Cash
TXN-10754,2023-02-28,CUST-1352,Female,50,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,161.07,161.07,0.05,8.05,153.02,98.54,54.48,35.6,UPI / Digital Wallet
TXN-10160,2023-02-28,CUST-1194,Male,40,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,1,19.49,19.49,0.1,1.95,17.54,12.1,5.44,31.01,Credit Card
TXN-11973,2023-02-28,CUST-1008,Female,31,25-35 (Young Adults),Books & Stationery,Executive Hardcover Notebook,1,15.49,15.49,0.1,1.55,13.94,10.52,3.42,24.53,Debit Card
TXN-11007,2023-02-28,CUST-1385,Female,40,36-50 (Middle-Aged),Books & Stationery,Executive Hardcover Notebook,1,14.91,14.91,0.05,0.75,14.16,10.06,4.1,28.95,Cash
TXN-12193,2023-03-01,CUST-1028,Female,29,25-35 (Young Adults),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,46.49,46.49,0.0,0.0,46.49,26.09,20.4,43.88,Credit Card
TXN-10909,2023-03-01,CUST-1201,Female,45,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,1,52.42,52.42,0.1,5.24,47.18,32.13,15.05,31.9,Debit Card
TXN-10319,2023-03-01,CUST-1577,Male,48,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,1,71.57,71.57,0.1,7.16,64.41,48.01,16.4,25.46,Credit Card
TXN-10068,2023-03-01,CUST-1318,Female,42,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,5,56.35,281.75,0.0,0.0,281.75,189.83,91.92,32.62,Debit Card
TXN-12311,2023-03-01,CUST-1597,Female,24,18-24 (Youth),Home & Kitchen,Air Fryer Digital Oven,2,110.16,220.32,0.15,33.05,187.27,149.15,38.12,20.36,Credit Card
TXN-10690,2023-03-01,CUST-1396,Male,18,18-24 (Youth),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,45.32,45.32,0.0,0.0,45.32,29.16,16.16,35.66,Credit Card
TXN-10215,2023-03-02,CUST-1318,Female,42,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,671.33,671.33,0.15,100.7,570.63,448.42,122.21,21.42,Debit Card
TXN-12318,2023-03-02,CUST-1131,Female,38,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,49.0,49.0,0.15,7.35,41.65,28.82,12.83,30.8,UPI / Digital Wallet
TXN-12262,2023-03-03,CUST-1173,Male,42,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,1,45.76,45.76,0.05,2.29,43.47,27.21,16.26,37.41,Debit Card
TXN-10906,2023-03-03,CUST-1299,Female,46,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,1,27.3,27.3,0.05,1.37,25.93,18.62,7.31,28.19,Cash
TXN-12495,2023-03-04,CUST-1271,Female,18,18-24 (Youth),Clothing,Classic Cotton Crewneck T-Shirt,1,22.95,22.95,0.2,4.59,18.36,12.88,5.48,29.85,UPI / Digital Wallet
TXN-11194,2023-03-04,CUST-1508,Female,38,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,16.74,16.74,0.05,0.84,15.9,11.25,4.65,29.25,UPI / Digital Wallet
TXN-10246,2023-03-05,CUST-1259,Male,48,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,2,66.8,133.6,0.05,6.68,126.92,92.49,34.43,27.13,Credit Card
TXN-11508,2023-03-06,CUST-1580,Male,42,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,96.95,96.95,0.1,9.7,87.25,54.55,32.7,37.48,Credit Card
TXN-10014,2023-03-06,CUST-1075,Male,49,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,1,19.76,19.76,0.05,0.99,18.77,12.49,6.28,33.46,Debit Card
TXN-11792,2023-03-06,CUST-1269,Male,39,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,2,115.78,231.56,0.1,23.16,208.4,130.01,78.39,37.62,Cash
TXN-11613,2023-03-07,CUST-1591,Male,31,25-35 (Young Adults),Clothing,Formal Oxford Shirt,2,43.13,86.26,0.0,0.0,86.26,50.07,36.19,41.95,Debit Card
TXN-11416,2023-03-07,CUST-1253,Male,52,51+ (Seniors),Beauty & Personal Care,Organic Botanical Shampoo,3,23.28,69.84,0.0,0.0,69.84,40.11,29.73,42.57,Credit Card
TXN-11006,2023-03-07,CUST-1421,Male,62,51+ (Seniors),Clothing,Formal Oxford Shirt,1,42.91,42.91,0.1,4.29,38.62,24.48,14.14,36.61,Credit Card
TXN-11644,2023-03-08,CUST-1329,Female,46,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,1,75.5,75.5,0.2,15.1,60.4,47.2,13.2,21.85,Credit Card
TXN-10928,2023-03-08,CUST-1303,Male,46,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,634.73,634.73,0.15,95.21,539.52,397.2,142.32,26.38,UPI / Digital Wallet
TXN-10767,2023-03-08,CUST-1480,Female,36,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,2,123.23,246.46,0.0,0.0,246.46,145.26,101.2,41.06,Credit Card
TXN-11899,2023-03-08,CUST-1041,Female,40,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,90.56,181.12,0.2,36.22,144.9,126.5,18.4,12.7,Debit Card
TXN-12450,2023-03-08,CUST-1529,Male,25,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,1,73.72,73.72,0.0,0.0,73.72,47.46,26.26,35.62,Credit Card
TXN-11413,2023-03-08,CUST-1237,Female,40,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,161.87,161.87,0.1,16.19,145.68,113.1,32.58,22.36,Debit Card
TXN-11535,2023-03-08,CUST-1524,Female,27,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,134.35,134.35,0.2,26.87,107.48,75.1,32.38,30.13,Debit Card
TXN-11749,2023-03-09,CUST-1065,Male,56,51+ (Seniors),Clothing,Formal Oxford Shirt,1,41.45,41.45,0.0,0.0,41.45,26.66,14.79,35.68,Credit Card
TXN-10961,2023-03-09,CUST-1407,Male,36,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,1,17.9,17.9,0.1,1.79,16.11,11.75,4.36,27.06,Credit Card
TXN-12338,2023-03-09,CUST-1029,Male,33,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,3,48.67,146.01,0.2,29.2,116.81,98.67,18.14,15.53,Debit Card
TXN-11763,2023-03-10,CUST-1298,Other,49,36-50 (Middle-Aged),Books & Stationery,Fine Fountain Pen Set,1,38.55,38.55,0.0,0.0,38.55,22.07,16.48,42.75,UPI / Digital Wallet
TXN-10392,2023-03-10,CUST-1447,Male,24,18-24 (Youth),Clothing,Slim-Fit Denim Jeans,1,48.34,48.34,0.15,7.25,41.09,27.35,13.74,33.44,Debit Card
TXN-11809,2023-03-10,CUST-1457,Female,23,18-24 (Youth),Home & Kitchen,Stainless Steel Water Bottle,2,20.61,41.22,0.0,0.0,41.22,25.0,16.22,39.35,UPI / Digital Wallet
TXN-10925,2023-03-10,CUST-1390,Male,25,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,5,20.62,103.1,0.1,10.31,92.79,61.0,31.79,34.26,Cash
TXN-11737,2023-03-11,CUST-1200,Male,43,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,3,96.32,288.96,0.2,57.79,231.17,196.08,35.09,15.18,Credit Card
TXN-10933,2023-03-11,CUST-1069,Female,28,25-35 (Young Adults),Clothing,Casual Breathable Sneakers,3,71.36,214.08,0.05,10.7,203.38,130.04,73.34,36.06,Credit Card
TXN-12461,2023-03-11,CUST-1581,Female,32,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,1,48.18,48.18,0.0,0.0,48.18,28.27,19.91,41.32,Debit Card
TXN-10529,2023-03-11,CUST-1149,Female,42,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,2,22.07,44.14,0.05,2.21,41.93,25.13,16.8,40.07,Credit Card
TXN-12419,2023-03-11,CUST-1446,Female,43,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,642.88,642.88,0.05,32.14,610.74,447.8,162.94,26.68,Cash
TXN-10281,2023-03-11,CUST-1111,Female,37,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,120.98,120.98,0.15,18.15,102.83,76.03,26.8,26.06,UPI / Digital Wallet
TXN-10688,2023-03-11,CUST-1384,Male,27,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,2,19.65,39.3,0.0,0.0,39.3,21.9,17.4,44.27,Debit Card
TXN-12288,2023-03-12,CUST-1339,Male,30,25-35 (Young Adults),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,42.92,42.92,0.0,0.0,42.92,27.66,15.26,35.55,Debit Card
TXN-11972,2023-03-12,CUST-1396,Male,18,18-24 (Youth),Electronics,4K Ultra HD Smart TV,2,670.52,1341.04,0.0,0.0,1341.04,750.54,590.5,44.03,Credit Card
TXN-12368,2023-03-14,CUST-1405,Female,46,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,3,36.38,109.14,0.2,21.83,87.31,76.01,11.3,12.94,UPI / Digital Wallet
TXN-11267,2023-03-14,CUST-1009,Male,45,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,2,20.91,41.82,0.05,2.09,39.73,25.08,14.65,36.87,Credit Card
TXN-10028,2023-03-14,CUST-1352,Female,50,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,657.62,657.62,0.15,98.64,558.98,427.74,131.24,23.48,Credit Card
TXN-10970,2023-03-14,CUST-1035,Male,20,18-24 (Youth),Electronics,4K Ultra HD Smart TV,1,656.52,656.52,0.0,0.0,656.52,401.66,254.86,38.82,Debit Card
TXN-12418,2023-03-14,CUST-1258,Female,44,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,3,46.67,140.01,0.05,7.0,133.01,94.8,38.21,28.73,Debit Card
TXN-10201,2023-03-14,CUST-1480,Female,36,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,110.28,110.28,0.0,0.0,110.28,63.53,46.75,42.39,Credit Card
TXN-10073,2023-03-15,CUST-1260,Female,25,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,91.02,182.04,0.05,9.1,172.94,112.05,60.89,35.21,UPI / Digital Wallet
TXN-11270,2023-03-15,CUST-1483,Male,40,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,3,626.17,1878.51,0.05,93.93,1784.58,1056.37,728.21,40.81,Debit Card
TXN-10600,2023-03-16,CUST-1545,Female,26,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,4,74.79,299.16,0.1,29.92,269.24,205.27,63.97,23.76,UPI / Digital Wallet
TXN-11593,2023-03-16,CUST-1534,Female,28,25-35 (Young Adults),Books & Stationery,Artisan Sketching Pencil Kit,4,18.39,73.56,0.0,0.0,73.56,46.45,27.11,36.85,Credit Card
TXN-10506,2023-03-16,CUST-1481,Female,24,18-24 (Youth),Clothing,Classic Cotton Crewneck T-Shirt,3,21.02,63.06,0.05,3.15,59.91,37.13,22.78,38.02,UPI / Digital Wallet
TXN-10121,2023-03-16,CUST-1559,Male,32,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,2,75.76,151.52,0.1,15.15,136.37,91.85,44.52,32.65,Credit Card
TXN-10360,2023-03-17,CUST-1438,Male,18,18-24 (Youth),Electronics,Smart Fitness Watch,3,120.94,362.82,0.15,54.42,308.4,246.7,61.7,20.01,Credit Card
TXN-10304,2023-03-17,CUST-1332,Male,39,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,90.84,90.84,0.05,4.54,86.3,60.2,26.1,30.24,Credit Card
TXN-10493,2023-03-17,CUST-1501,Other,64,51+ (Seniors),Books & Stationery,Executive Hardcover Notebook,2,15.72,31.44,0.15,4.72,26.72,20.83,5.89,22.04,UPI / Digital Wallet
TXN-11672,2023-03-17,CUST-1471,Female,18,18-24 (Youth),Electronics,Wireless Bluetooth Earbuds,2,75.65,151.3,0.0,0.0,151.3,95.67,55.63,36.77,Credit Card
TXN-11179,2023-03-18,CUST-1166,Male,49,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,643.01,643.01,0.2,128.6,514.41,419.56,94.85,18.44,Credit Card
TXN-12011,2023-03-18,CUST-1094,Female,32,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,93.29,186.58,0.0,0.0,186.58,125.82,60.76,32.57,UPI / Digital Wallet
TXN-11016,2023-03-18,CUST-1467,Male,48,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,1,20.02,20.02,0.0,0.0,20.02,11.57,8.45,42.21,UPI / Digital Wallet
TXN-11472,2023-03-18,CUST-1258,Female,44,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,1,73.26,73.26,0.05,3.66,69.6,40.59,29.01,41.68,Debit Card
TXN-11711,2023-03-18,CUST-1510,Female,41,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,1,18.35,18.35,0.05,0.92,17.43,12.32,5.11,29.32,Debit Card
TXN-10786,2023-03-18,CUST-1207,Female,45,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,1,57.62,57.62,0.15,8.64,48.98,32.41,16.57,33.83,Credit Card
TXN-11035,2023-03-18,CUST-1061,Female,35,25-35 (Young Adults),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,15.7,15.7,0.0,0.0,15.7,10.23,5.47,34.84,UPI / Digital Wallet
TXN-10851,2023-03-19,CUST-1225,Male,53,51+ (Seniors),Clothing,Formal Oxford Shirt,3,41.91,125.73,0.05,6.29,119.44,87.13,32.31,27.05,Debit Card
TXN-10881,2023-03-19,CUST-1541,Male,22,18-24 (Youth),Home & Kitchen,Ergonomic Memory Foam Pillow,5,35.19,175.95,0.1,17.6,158.35,117.28,41.07,25.94,UPI / Digital Wallet
TXN-12080,2023-03-19,CUST-1252,Female,67,51+ (Seniors),Home & Kitchen,Stainless Steel Water Bottle,1,20.04,20.04,0.1,2.0,18.04,12.66,5.38,29.82,UPI / Digital Wallet
TXN-10612,2023-03-20,CUST-1050,Female,42,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,2,42.64,85.28,0.1,8.53,76.75,59.35,17.4,22.67,Credit Card
TXN-12069,2023-03-20,CUST-1557,Other,31,25-35 (Young Adults),Clothing,Winter Hooded Parka,3,131.16,393.48,0.2,78.7,314.78,253.92,60.86,19.33,Credit Card
TXN-11356,2023-03-20,CUST-1179,Female,72,51+ (Seniors),Electronics,Noise-Cancelling Headphones,3,180.78,542.34,0.0,0.0,542.34,373.18,169.16,31.19,Cash
TXN-12349,2023-03-20,CUST-1493,Female,25,25-35 (Young Adults),Books & Stationery,Artisan Sketching Pencil Kit,3,19.66,58.98,0.05,2.95,56.03,40.56,15.47,27.61,Debit Card
TXN-12088,2023-03-21,CUST-1304,Male,37,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,3,171.47,514.41,0.2,102.88,411.53,334.02,77.51,18.83,Debit Card
TXN-11643,2023-03-21,CUST-1056,Female,26,25-35 (Young Adults),Clothing,Casual Breathable Sneakers,3,71.35,214.05,0.0,0.0,214.05,128.19,85.86,40.11,Cash
TXN-11684,2023-03-22,CUST-1086,Male,50,36-50 (Middle-Aged),Beauty & Personal Care,Anti-Aging Retinol Night Serum,3,43.65,130.95,0.0,0.0,130.95,76.16,54.79,41.84,Credit Card
TXN-11020,2023-03-22,CUST-1273,Female,38,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,659.77,659.77,0.0,0.0,659.77,411.05,248.72,37.7,Cash
TXN-10430,2023-03-22,CUST-1329,Female,46,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,2,20.33,40.66,0.1,4.07,36.59,25.35,11.24,30.72,Debit Card
TXN-11387,2023-03-23,CUST-1075,Male,49,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,1,17.17,17.17,0.1,1.72,15.45,10.28,5.17,33.46,UPI / Digital Wallet
TXN-11092,2023-03-23,CUST-1192,Male,40,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,2,124.65,249.3,0.05,12.47,236.83,151.04,85.79,36.22,Debit Card
TXN-10078,2023-03-23,CUST-1580,Male,42,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,92.07,92.07,0.0,0.0,92.07,63.72,28.35,30.79,Cash
TXN-11311,2023-03-23,CUST-1056,Female,26,25-35 (Young Adults),Electronics,Smart Fitness Watch,1,121.79,121.79,0.05,6.09,115.7,74.02,41.68,36.02,Credit Card
TXN-10135,2023-03-23,CUST-1364,Male,47,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,45.89,45.89,0.1,4.59,41.3,27.29,14.01,33.92,Credit Card
TXN-11552,2023-03-24,CUST-1542,Female,45,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,1,186.76,186.76,0.1,18.68,168.08,107.5,60.58,36.04,Credit Card
TXN-11278,2023-03-25,CUST-1191,Female,49,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,1,28.47,28.47,0.15,4.27,24.2,19.42,4.78,19.75,UPI / Digital Wallet
TXN-10616,2023-03-25,CUST-1042,Female,36,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,2,184.13,368.26,0.05,18.41,349.85,247.2,102.65,29.34,Credit Card
TXN-10117,2023-03-25,CUST-1453,Female,45,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,3,180.54,541.62,0.2,108.32,433.3,364.51,68.79,15.88,UPI / Digital Wallet
